T	S1
1256	-0.113963
1257	-0.126915
1258	-0.139356
1259	-0.151211
1260	-0.162411
1261	-0.172888
1262	-0.182578
1263	-0.191422
1264	-0.199367
1265	-0.206365
1266	-0.212370
1267	-0.217346
1268	-0.221260
1269	-0.224088
1270	-0.225810
1271	-0.226412
1272	-0.225888
1273	-0.224239
1274	-0.221471
1275	-0.217596
1276	-0.212635
1277	-0.206612
1278	-0.199558
1279	-0.191513
1280	-0.182517
1281	-0.172619
1282	-0.161873
1283	-0.150335
1284	-0.138068
1285	-0.125137
1286	-0.111612
1287	-0.097564
1288	-0.083068
1289	-0.068201
1290	-0.053039
1291	-0.037664
1292	-0.022154
1293	-0.006590
1294	0.008949
1295	0.024384
1296	0.039639
1297	0.054636
1298	0.069302
1299	0.083567
1300	0.097362
1301	0.110622
1302	0.123286
1303	0.135298
1304	0.146603
1305	0.157154
1306	0.166906
1307	0.175821
1308	0.183865
1309	0.191009
1310	0.197228
1311	0.202506
1312	0.206828
1313	0.210187
1314	0.212580
1315	0.214009
1316	0.214482
1317	0.214011
1318	0.212613
1319	0.210308
1320	0.207123
1321	0.203087
1322	0.198233
1323	0.192597
1324	0.186220
1325	0.179144
1326	0.171414
1327	0.163077
1328	0.154183
1329	0.144781
1330	0.134925
1331	0.124667
1332	0.114059
1333	0.103157
1334	0.092012
1335	0.080678
1336	0.069208
1337	0.057653
1338	0.046063
1339	0.034488
1340	0.022974
1341	0.011568
1342	0.000312
1343	-0.010751
1344	-0.021584
1345	-0.032148
1346	-0.042410
1347	-0.052339
1348	-0.061904
1349	-0.071080
1350	-0.079843
1351	-0.088172
1352	-0.096048
1353	-0.103454
1354	-0.110378
1355	-0.116808
1356	-0.122736
1357	-0.128154
1358	-0.133059
1359	-0.137448
1360	-0.141320
1361	-0.144676
1362	-0.147520
1363	-0.149856
1364	-0.151688
1365	-0.153025
1366	-0.153874
1367	-0.154244
1368	-0.154144
1369	-0.153586
1370	-0.152580
1371	-0.151138
1372	-0.149273
1373	-0.146995
1374	-0.144319
1375	-0.141257
1376	-0.137822
1377	-0.134028
1378	-0.129888
1379	-0.125415
1380	-0.120623
1381	-0.115525
1382	-0.110136
1383	-0.104468
1384	-0.098536
1385	-0.092355
1386	-0.085937
1387	-0.079299
1388	-0.072455
1389	-0.065419
1390	-0.058209
1391	-0.050839
1392	-0.043327
1393	-0.035690
1394	-0.027945
1395	-0.020110
1396	-0.012206
1397	-0.004250
1398	0.003736
1399	0.011731
1400	0.019713
1401	0.027661
1402	0.035551
1403	0.043359
1404	0.051062
1405	0.058633
1406	0.066050
1407	0.073284
1408	0.080312
1409	0.087107
1410	0.093643
1411	0.099895
1412	0.105836
1413	0.111441
1414	0.116686
1415	0.121547
1416	0.126000
1417	0.130024
1418	0.133597
1419	0.136699
1420	0.139313
1421	0.141422
1422	0.143011
1423	0.144068
1424	0.144581
1425	0.144544
1426	0.143949
1427	0.142793
1428	0.141076
1429	0.138799
1430	0.135967
1431	0.132588
1432	0.128671
1433	0.124229
1434	0.119279
1435	0.113838
1436	0.107930
1437	0.101577
1438	0.094807
1439	0.087648
1440	0.080133
1441	0.072296
1442	0.064172
1443	0.055800
1444	0.047219
1445	0.038469
1446	0.029594
1447	0.020637
1448	0.011641
1449	0.002652
1450	-0.006286
1451	-0.015129
1452	-0.023832
1453	-0.032352
1454	-0.040645
1455	-0.048671
1456	-0.056388
1457	-0.063760
1458	-0.070749
1459	-0.077323
1460	-0.083448
1461	-0.089096
1462	-0.094242
1463	-0.098863
1464	-0.102939
1465	-0.106454
1466	-0.109395
1467	-0.111754
1468	-0.113525
1469	-0.114707
1470	-0.115302
1471	-0.115316
1472	-0.114758
1473	-0.113642
1474	-0.111984
1475	-0.109805
1476	-0.107128
1477	-0.103979
1478	-0.100389
1479	-0.096389
1480	-0.092013
1481	-0.087299
1482	-0.082285
1483	-0.077011
1484	-0.071518
1485	-0.065850
1486	-0.060050
1487	-0.054160
1488	-0.048224
1489	-0.042287
1490	-0.036389
1491	-0.030572
1492	-0.024878
1493	-0.019343
1494	-0.014006
1495	-0.008900
1496	-0.004057
1497	0.000494
1498	0.004726
1499	0.008616
1500	0.012145
1501	0.015296
1502	0.018057
1503	0.020418
1504	0.022376
1505	0.023927
1506	0.025076
1507	0.025827
1508	0.026192
1509	0.026183
1510	0.025817
1511	0.025116
1512	0.024103
1513	0.022805
1514	0.021250
1515	0.019470
1516	0.017500
1517	0.015376
1518	0.013134
1519	0.010814
1520	0.008455
1521	0.006097
1522	0.003780
1523	0.001544
1524	-0.000571
1525	-0.002526
1526	-0.004285
1527	-0.005812
1528	-0.007074
1529	-0.008039
1530	-0.008679
1531	-0.008968
1532	-0.008884
1533	-0.008408
1534	-0.007524
1535	-0.006222
1536	-0.004494
1537	-0.002338
1538	0.000247
1539	0.003254
1540	0.006674
1541	0.010492
1542	0.014689
1543	0.019244
1544	0.024130
1545	0.029314
1546	0.034764
1547	0.040441
1548	0.046304
1549	0.052307
1550	0.058406
1551	0.064549
1552	0.070685
1553	0.076762
1554	0.082725
1555	0.088520
1556	0.094091
1557	0.099383
1558	0.104341
1559	0.108911
1560	0.113042
1561	0.116682
1562	0.119783
1563	0.122301
1564	0.124192
1565	0.125419
1566	0.125945
1567	0.125741
1568	0.124780
1569	0.123041
1570	0.120508
1571	0.117169
1572	0.113020
1573	0.108061
1574	0.102297
1575	0.095740
1576	0.088407
1577	0.080323
1578	0.071516
1579	0.062020
1580	0.051877
1581	0.041131
1582	0.029833
1583	0.018037
1584	0.005805
1585	-0.006800
1586	-0.019711
1587	-0.032857
1588	-0.046163
1589	-0.059553
1590	-0.072949
1591	-0.086272
1592	-0.099440
1593	-0.112373
1594	-0.124989
1595	-0.137208
1596	-0.148951
1597	-0.160141
1598	-0.170703
1599	-0.180564
1600	-0.189656
1601	-0.197914
1602	-0.205276
1603	-0.211687
1604	-0.217096
1605	-0.221457
1606	-0.224730
1607	-0.226884
1608	-0.227890
1609	-0.227728
1610	-0.226385
1611	-0.223854
1612	-0.220136
1613	-0.215240
1614	-0.209179
1615	-0.201976
1616	-0.193660
1617	-0.184267
1618	-0.173839
1619	-0.162426
1620	-0.150082
1621	-0.136869
1622	-0.122852
1623	-0.108104
1624	-0.092701
1625	-0.076723
1626	-0.060254
1627	-0.043381
1628	-0.026195
1629	-0.008788
1630	0.008747
1631	0.026315
1632	0.043821
1633	0.061171
1634	0.078269
1635	0.095024
1636	0.111344
1637	0.127142
1638	0.142331
1639	0.156831
1640	0.170563
1641	0.183455
1642	0.195437
1643	0.206447
1644	0.216427
1645	0.225327
1646	0.233101
1647	0.239711
1648	0.245126
1649	0.249319
1650	0.252275
1651	0.253982
1652	0.254437
1653	0.253644
1654	0.251613
1655	0.248362
1656	0.243915
1657	0.238304
1658	0.231566
1659	0.223744
1660	0.214887
1661	0.205049
1662	0.194291
1663	0.182677
1664	0.170274
1665	0.157155
1666	0.143394
1667	0.129071
1668	0.114264
1669	0.099057
1670	0.083532
1671	0.067772
1672	0.051864
1673	0.035889
1674	0.019931
1675	0.004071
1676	-0.011610
1677	-0.027035
1678	-0.042130
1679	-0.056821
1680	-0.071042
1681	-0.084726
1682	-0.097815
1683	-0.110251
1684	-0.121983
1685	-0.132965
1686	-0.143156
1687	-0.152519
1688	-0.161024
1689	-0.168644
1690	-0.175361
1691	-0.181159
1692	-0.186029
1693	-0.189969
1694	-0.192978
1695	-0.195065
1696	-0.196239
1697	-0.196518
1698	-0.195922
1699	-0.194477
1700	-0.192210
1701	-0.189156
1702	-0.185350
1703	-0.180830
1704	-0.175640
1705	-0.169822
1706	-0.163424
1707	-0.156494
1708	-0.149080
1709	-0.141233
1710	-0.133003
1711	-0.124442
1712	-0.115601
1713	-0.106531
1714	-0.097280
1715	-0.087899
1716	-0.078435
1717	-0.068934
1718	-0.059440
1719	-0.049997
1720	-0.040643
1721	-0.031418
1722	-0.022356
1723	-0.013490
1724	-0.004851
1725	0.003534
1726	0.011641
1727	0.019448
1728	0.026935
1729	0.034087
1730	0.040891
1731	0.047336
1732	0.053413
1733	0.059117
1734	0.064445
1735	0.069395
1736	0.073970
1737	0.078171
1738	0.082005
1739	0.085476
1740	0.088593
1741	0.091365
1742	0.093801
1743	0.095914
1744	0.097713
1745	0.099212
1746	0.100423
1747	0.101357
1748	0.102028
1749	0.102448
1750	0.102629
1751	0.102583
1752	0.102320
1753	0.101852
1754	0.101188
1755	0.100337
1756	0.099308
1757	0.098108
